Date,portval,profit
2011-05-04,11027.134578289253,1027.134578289253
2011-05-05,10886.225574980994,886.2255749809938
2011-05-06,10968.681680970943,968.6816809709435
2011-05-09,10907.134876049055,907.1348760490546
2011-05-10,10936.55159368292,936.5515936829197
2011-05-11,10951.337319274184,951.3373192741838
2011-05-12,10793.205634168402,793.205634168402
2011-05-13,10694.363017826858,694.3630178268577
2011-05-16,10566.04983757492,566.0498375749194
2011-05-17,10547.243557564496,547.2435575644959
2011-05-18,10572.647967369941,572.6479673699414
2011-05-19,10655.477496650088,655.4774966500881
2011-05-20,10555.952952793858,555.9529527938575
2011-05-23,10285.06915957,285.0691595699991
2011-05-24,10396.607395598623,396.60739559862304
2011-05-25,10301.70381423528,301.7038142352794
2011-05-26,10327.443233492051,327.44323349205115
2011-05-27,10381.293981405863,381.2939814058627
2011-05-31,10584.399654420877,584.3996544208767
2011-06-01,10584.399654420877,584.3996544208767
2011-06-02,10355.500147265091,355.5001472650911
2011-06-03,10254.675347395134,254.67534739513394
2011-06-06,10242.887028903433,242.88702890343302
2011-06-07,10263.803111483367,263.8031114833666
2011-06-08,10226.301166864423,226.30116686442307
2011-06-09,10246.764235594685,246.76423559468458
2011-06-10,10245.415571891046,245.41557189104606
2011-06-13,10172.947678137858,172.94767813785802
2011-06-14,10263.129059877374,263.12905987737395
2011-06-15,10249.87992917081,249.8799291708092
2011-06-16,10143.240918317357,143.24091831735677
2011-06-17,10257.608863089461,257.608863089461
2011-06-20,10171.638716028405,171.63871602840482
2011-06-21,10285.705820140369,285.7058201403688
2011-06-22,10321.813311896944,321.81331189694356
2011-06-23,10157.388055248744,157.38805524874442
2011-06-24,10239.949851737965,239.94985173796522
2011-06-27,10134.074585756438,134.07458575643795
2011-06-28,10290.025036852076,290.0250368520756
2011-06-29,10290.025036852076,290.0250368520756
2011-06-30,10279.602115114672,279.6021151146724
2011-07-01,10408.869807153476,408.86980715347636
2011-07-05,10572.233603169849,572.2336031698487
2011-07-06,10588.001079578444,588.0010795784438
2011-07-07,10780.80958968474,780.8095896847408
2011-07-08,10621.80742606451,621.8074260645099
2011-07-11,10569.915656260104,569.9156562601038
2011-07-12,10509.51536050868,509.5153605086798
2011-07-13,10583.414092246907,583.4140922469069
2011-07-14,10620.286296310353,620.2862963103526
2011-07-15,10632.58981152795,632.5898115279506
2011-07-18,10594.030842615455,594.0308426154552
2011-07-19,10661.92358516504,661.9235851650392
2011-07-20,10833.555294556678,833.5552945566778
2011-07-21,10833.46001807408,833.4600180740799
2011-07-22,10702.95681017817,702.9568101781697
2011-07-25,10655.214499450774,655.2144994507744
2011-07-26,10727.89783722454,727.8978372245401
2011-07-27,10605.241377006663,605.2413770066632
2011-07-28,10605.241377006663,605.2413770066632
2011-07-29,10434.696108991733,434.6961089917331
2011-08-01,10659.397283804487,659.3972838044865
2011-08-02,10356.547309359312,356.54730935931184
2011-08-03,10138.048972654822,138.04897265482214
2011-08-04,9974.429331014095,-25.570668985905286
2011-08-05,9708.58183731426,-291.41816268574075
2011-08-08,9236.67236324856,-763.3276367514409
2011-08-09,9082.958313794432,-917.0416862055681
2011-08-10,9188.094565650303,-811.9054343496973
2011-08-11,8869.758939140938,-1130.2410608590617
2011-08-12,9356.703450354153,-643.2965496458473
2011-08-15,9499.842924699797,-500.15707530020336
2011-08-16,9565.173431557136,-434.8265684428643
2011-08-17,9630.02883640529,-369.97116359470965
2011-08-18,9253.762988772784,-746.2370112272165
2011-08-19,9010.44407966092,-989.5559203390803
2011-08-22,9139.420390624822,-860.5796093751778
2011-08-23,9015.073372545401,-984.9266274545989
2011-08-24,9300.934049554757,-699.0659504452433
2011-08-25,9300.934049554757,-699.0659504452433
2011-08-26,9040.40267221161,-959.5973277883895
2011-08-29,9308.861117908842,-691.1388820911579
2011-08-30,9386.258042667929,-613.7419573320713
2011-08-31,9510.451815020317,-489.54818497968336
2011-09-01,9498.66827648339,-501.3317235166105
2011-09-02,9255.820566246803,-744.1794337531974
2011-09-06,8981.070042025447,-1018.929957974553
2011-09-07,9276.736218992874,-723.2637810071265
2011-09-08,9327.111593224308,-672.8884067756917
2011-09-09,9158.529774157081,-841.4702258429188
2011-09-12,8927.591589957943,-1072.4084100420569
2011-09-13,9131.072645929124,-868.9273540708764
2011-09-14,9245.201036292707,-754.7989637072933
2011-09-15,9410.324426549667,-589.6755734503331
2011-09-16,9566.619190234309,-433.3808097656911
2011-09-19,9409.772529799433,-590.227470200567
2011-09-20,9532.27811998948,-467.7218800105202
2011-09-21,9509.236051114181,-490.76394888581854
2011-09-22,8999.77766945394,-1000.2223305460593
2011-09-23,8999.77766945394,-1000.2223305460593
2011-09-26,9198.973807506733,-801.0261924932674
2011-09-27,9535.176803619112,-464.8231963808885
2011-09-28,9457.857433315521,-542.1425666844789
2011-09-29,9390.166187366824,-609.8338126331764
2011-09-30,9188.581851434501,-811.418148565499
2011-10-03,9037.667501978822,-962.3324980211783
2011-10-04,8768.517803406885,-1231.482196593115
2011-10-05,9090.171266827341,-909.8287331726588
2011-10-06,9184.718764848183,-815.2812351518169
2011-10-07,9480.490516260583,-519.5094837394172
2011-10-10,9460.624160691728,-539.3758393082717
2011-10-11,9528.125248889202,-471.87475111079766
2011-10-12,9728.111496675914,-271.88850332408583
2011-10-13,9679.089985258372,-320.9100147416284
2011-10-14,9784.75205102028,-215.2479489797206
2011-10-17,9805.56535680478,-194.4346431952199
2011-10-18,9590.492731343807,-409.50726865619254
2011-10-19,9817.378489761786,-182.6215102382139
2011-10-20,9767.11188334719,-232.8881166528099
2011-10-21,9767.11188334719,-232.8881166528099
2011-10-24,9905.148903102117,-94.8510968978826
2011-10-25,9891.890781823558,-108.10921817644157
2011-10-26,9954.581471519183,-45.41852848081726
2011-10-27,10172.729505712792,172.72950571279216
2011-10-28,10224.448258000008,224.44825800000763
2011-10-31,10099.413237824698,99.41323782469772
2011-11-01,9719.557428812946,-280.44257118705355
2011-11-02,9801.991161492386,-198.0088385076142
2011-11-03,9914.408127929959,-85.59187207004106
2011-11-04,9911.69693126507,-88.30306873492918
2011-11-07,9938.489008530203,-61.51099146979686
2011-11-08,10060.37650163642,60.37650163641956
2011-11-09,9907.733479762946,-92.26652023705356
2011-11-10,9886.587325860848,-113.41267413915193
2011-11-11,10034.46081334059,34.4608133405909
2011-11-14,10035.347394290799,35.34739429079855
2011-11-15,9981.21683535234,-18.78316464766067
2011-11-16,9884.22822564379,-115.77177435620979
2011-11-17,9747.752153868096,-252.24784613190423
2011-11-18,9747.752153868096,-252.24784613190423
2011-11-21,9607.744545152169,-392.25545484783106
2011-11-22,9516.54375376094,-483.4562462390604
2011-11-23,9484.961073788216,-515.0389262117842
2011-11-25,9356.803613226264,-643.1963867737359
2011-11-28,9542.914593225185,-457.08540677481506
2011-11-29,9598.163298874324,-401.836701125676
2011-11-30,9782.593331434917,-217.40666856508324
2011-12-01,9899.130695712618,-100.86930428738196
2011-12-02,10005.845251277808,5.84525127780762
2011-12-05,10052.650907164862,52.650907164861565
2011-12-06,10006.172172163591,6.172172163591313
2011-12-07,10011.222828072605,11.222828072604898
2011-12-08,10043.257490620106,43.25749062010618
2011-12-09,10023.386186919044,23.38618691904412
2011-12-12,10041.392316727499,41.39231672749884
2011-12-13,10015.171080640663,15.171080640662694
2011-12-14,9884.939797761172,-115.06020223882842
2011-12-15,9954.380729380167,-45.619270619832605
2011-12-16,10008.691909895626,8.69190989562594
2011-12-19,10008.691909895626,8.69190989562594
2011-12-20,10019.993536087482,19.993536087482426
2011-12-21,10051.537634164439,51.537634164438714
2011-12-22,10089.693426793358,89.6934267933575
2011-12-23,10107.735696950145,107.73569695014521
2011-12-27,10161.693526858555,161.69352685855483
2011-12-28,10217.188545368503,217.18854536850267
2011-12-29,10165.391189710834,165.39118971083371
2011-12-30,10220.00686593352,220.0068659335193
2012-01-03,10267.716316126569,267.7163161265689
2012-01-04,10174.369136531383,174.36913653138254
2012-01-05,10144.187471190955,144.18747119095497
2012-01-06,10211.98603493097,211.98603493096925
2012-01-09,10221.581288940873,221.5812889408735
2012-01-10,10264.16536780374,264.1653678037401
2012-01-11,10212.00416233583,212.0041623358302
2012-01-12,10261.729990866774,261.72999086677373
2012-01-13,10206.109618344628,206.10961834462796
2012-01-17,10250.13230590189,250.1323059018905
2012-01-18,10252.521994781451,252.5219947814512
2012-01-19,10252.521994781451,252.5219947814512
2012-01-20,10294.153521672195,294.153521672195
2012-01-23,10322.02921748102,322.02921748102017
2012-01-24,10217.265125122998,217.26512512299814
2012-01-25,10223.98375475829,223.98375475829016
2012-01-26,10435.810286994218,435.8102869942177
2012-01-27,10348.583835964724,348.58383596472413
2012-01-30,10364.757928481204,364.75792848120363
2012-01-31,10454.469038044193,454.46903804419344
2012-02-01,10510.527905501214,510.52790550121426
2012-02-02,10564.869354015716,564.8693540157165
2012-02-03,10659.708004932625,659.708004932625
2012-02-06,10696.59536621451,696.5953662145093
2012-02-07,10720.258688587452,720.2586885874516
2012-02-08,10770.879740833465,770.8797408334649
2012-02-09,10817.936497153241,817.9364971532414
2012-02-10,10643.432592373516,643.432592373516
2012-02-13,10767.735688145134,767.7356881451342
2012-02-14,10698.976429940629,698.9764299406288
2012-02-15,10733.616871091632,733.6168710916318
2012-02-16,10733.616871091632,733.6168710916318
2012-02-17,10821.586822532323,821.5868225323229
2012-02-21,10788.015838278312,788.015838278312
2012-02-22,10736.656112598472,736.6561125984717
2012-02-23,10742.018272620433,742.018272620433
2012-02-24,10846.906444308821,846.9064443088209
2012-02-27,10804.632186075243,804.6321860752432
2012-02-28,10839.671709705424,839.6717097054243
2012-02-29,10901.668221574155,901.6682215741548
2012-03-01,10876.12412749369,876.1241274936892
2012-03-02,10851.781757818406,851.7817578184058
2012-03-05,10835.970696084205,835.970696084205
2012-03-06,10739.776407010842,739.7764070108424
2012-03-07,10721.959409554982,721.9594095549819
2012-03-08,10835.777484914524,835.7774849145244
2012-03-09,10905.85359275807,905.8535927580706
2012-03-12,10912.0600629229,912.0600629228993
2012-03-13,10954.433130883444,954.4331308834444
2012-03-14,11033.846264598564,1033.8462645985637
2012-03-15,11073.742067686098,1073.7420676860984
2012-03-16,11073.742067686098,1073.7420676860984
2012-03-19,11006.536928028763,1006.5369280287632
2012-03-20,10967.945331995375,967.9453319953755
2012-03-21,10974.902927692734,974.902927692734
2012-03-22,10897.336310870189,897.3363108701888
2012-03-23,10923.156141314881,923.1561413148811
2012-03-26,11000.306956868031,1000.3069568680312
2012-03-27,11079.292892246034,1079.2928922460342
2012-03-28,10987.282682845404,987.2826828454035
2012-03-29,10915.070957501839,915.0709575018391
2012-03-30,11012.518091451002,1012.518091451002
2012-04-02,11019.058117440576,1019.0581174405761
2012-04-03,11054.947402681333,1054.9474026813332
2012-04-04,10955.315657890029,955.3156578900289
2012-04-05,10905.376437391595,905.3764373915947
2012-04-09,10810.213914076747,810.2139140767467
2012-04-10,10809.316282249514,809.3162822495142
2012-04-11,10763.696335204013,763.6963352040129
2012-04-12,10721.755719029345,721.7557190293446
2012-04-13,10796.346064868148,796.3460648681485
2012-04-16,10796.346064868148,796.3460648681485
2012-04-17,10872.037599910082,872.0375999100816
2012-04-18,10783.998390388415,783.9983903884149
2012-04-19,10770.824467652767,770.8244676527665
2012-04-20,10721.003521197523,721.0035211975228
2012-04-23,10588.324352600222,588.3243526002225
2012-04-24,10609.64813899,609.64813899
2012-04-25,10781.087647227672,781.0876472276723
2012-04-26,10778.71531380094,778.7153138009398
2012-04-27,10873.357959531055,873.3579595310548
2012-04-30,10844.139562608887,844.139562608887
2012-05-01,10870.832095991012,870.8320959910125
2012-05-02,10865.589186054347,865.589186054347
2012-05-03,10899.674529720418,899.6745297204179
2012-05-04,10737.003671578304,737.0036715783044
2012-05-07,10563.158212410086,563.158212410086
2012-05-08,10577.148130049705,577.1481300497053
2012-05-09,10487.995551700418,487.9955517004182
2012-05-10,10594.403933046238,594.4039330462383
2012-05-11,10397.274054149017,397.2740541490166
2012-05-14,10397.274054149017,397.2740541490166
2012-05-15,10425.177473861288,425.1774738612876
2012-05-16,10432.511047716589,432.511047716589
2012-05-17,10376.23507134628,376.23507134628017
2012-05-18,10308.96466643722,308.9646664372194
2012-05-21,10208.663094372185,208.6630943721848
2012-05-22,10394.722310952217,394.7223109522165
2012-05-23,10320.646721410041,320.6467214100412
2012-05-24,10421.297654990698,421.297654990698
2012-05-25,10438.762375538327,438.7623755383265
2012-05-29,10459.886313722043,459.88631372204327
2012-05-30,10392.6940944015,392.6940944015005
2012-05-31,10344.039920730873,344.03992073087284
2012-06-01,10159.293975096021,159.2939750960213
2012-06-04,10103.625173957833,103.62517395783289
2012-06-05,10048.213383497965,48.21338349796497
2012-06-06,10226.096679776727,226.0966797767269
2012-06-07,10473.330599907058,473.33059990705806
2012-06-08,10368.631265820499,368.6312658204988
2012-06-11,10603.736452809739,603.7364528097387
2012-06-12,10603.736452809739,603.7364528097387
2012-06-13,10645.14445600435,645.1444560043492
2012-06-14,10630.081955789832,630.0819557898321
2012-06-15,10834.032831472512,834.032831472512
2012-06-18,10806.827937396212,806.8279373962123
2012-06-19,10874.353392439507,874.3533924395069
2012-06-20,10922.484244150086,922.4842441500859
2012-06-21,10956.824177911805,956.8241779118052
2012-06-22,10787.227449709784,787.2274497097842
2012-06-25,10748.466745525231,748.4667455252311
2012-06-26,10675.5482647453,675.5482647452991
2012-06-27,10762.16368527212,762.1636852721203
2012-06-28,10762.796792249277,762.7967922492771
2012-06-29,10979.451476153321,979.451476153321
2012-07-02,11011.973788780233,1011.973788780233
2012-07-03,10955.274950626492,955.2749506264918
2012-07-05,10943.15942897462,943.1594289746208
2012-07-06,10884.341185497451,884.3411854974511
2012-07-09,10892.16849180439,892.1684918043902
2012-07-10,10948.979779153606,948.9797791536057
2012-07-11,10948.979779153606,948.9797791536057
2012-07-12,10831.708537916918,831.7085379169184
2012-07-13,10897.88043520476,897.8804352047591
2012-07-16,11027.400807919545,1027.4008079195446
2012-07-17,11056.011977077469,1056.011977077469
2012-07-18,10967.514694287762,967.5146942877618
2012-07-19,11232.3421216846,1232.3421216846
2012-07-20,11103.550988665645,1103.5509886656455
2012-07-23,10851.822618632465,851.8226186324646
2012-07-24,10963.870699786396,963.8706997863956
2012-07-25,10916.917180075214,916.9171800752138
2012-07-26,11072.365755515679,1072.3657555156788
2012-07-27,11135.303347522258,1135.3033475222583
2012-07-30,11244.048403063845,1244.0484030638454
2012-07-31,11212.530597774867,1212.5305977748667
2012-08-01,11177.750547755151,1177.7505477551513
2012-08-02,11024.923660955996,1024.9236609559957
2012-08-03,11176.485842659265,1176.4858426592655
2012-08-06,11259.728430469324,1259.728430469324
2012-08-07,11272.544855461445,1272.544855461445
2012-08-08,11272.544855461445,1272.544855461445
2012-08-09,11338.563347230473,1338.5633472304726
2012-08-10,11309.84248323332,1309.8424832333203
2012-08-13,11347.377098478899,1347.377098478899
2012-08-14,11380.651041741094,1380.6510417410936
2012-08-15,11310.12104097265,1310.12104097265
2012-08-16,11313.890300481087,1313.8903004810873
2012-08-17,11420.429635445837,1420.4296354458365
2012-08-20,11414.096887069325,1414.096887069325
2012-08-21,11447.217213721595,1447.2172137215948
2012-08-22,11348.742643108217,1348.7426431082167
2012-08-23,11292.5155649933,1292.5155649933004
2012-08-24,11159.005098364793,1159.0050983647925
2012-08-27,11284.905562014954,1284.9055620149538
2012-08-28,11212.994717552818,1212.9947175528177
2012-08-29,11228.753292733927,1228.753292733927
2012-08-30,11168.983216448269,1168.9832164482686
2012-08-31,11185.25353839862,1185.2535383986196
2012-09-04,11232.747090128923,1232.7470901289234
2012-09-05,11157.695619731468,1157.6956197314685
2012-09-06,11157.695619731468,1157.6956197314685
2012-09-07,11351.444948889955,1351.4449488899554
2012-09-10,11354.982135104947,1354.9821351049468
2012-09-11,11325.215781273197,1325.2157812731966
2012-09-12,11376.604748282158,1376.6047482821577
2012-09-13,11327.479893128782,1327.4798931287824
2012-09-14,11571.235761384767,1571.235761384767
2012-09-17,11503.815910526899,1503.8159105268987
2012-09-18,11483.992314386662,1483.9923143866617
2012-09-19,11558.246456175679,1558.2464561756788
2012-09-20,11500.597995448581,1500.597995448581
2012-09-21,11626.984786266445,1626.9847862664446
2012-09-24,11510.608551225088,1510.6085512250884
2012-09-25,11573.867195962115,1573.8671959621151
2012-09-26,11436.353813839823,1436.3538138398235
2012-09-27,11470.396594815427,1470.3965948154273
2012-09-28,11424.922808370588,1424.9228083705875
2012-10-01,11445.739665436306,1445.7396654363056
2012-10-02,11470.22646040889,1470.2264604088905
2012-10-03,11412.435074420651,1412.4350744206513
2012-10-04,11412.435074420651,1412.4350744206513
2012-10-05,11481.662443212288,1481.662443212288
2012-10-08,11463.36364018578,1463.3636401857802
2012-10-09,11424.96869795584,1424.9686979558392
2012-10-10,11276.122375575063,1276.1223755750634
2012-10-11,11222.996658689832,1222.9966586898317
2012-10-12,11154.790489520521,1154.790489520521
2012-10-15,11217.32931985708,1217.329319857079
2012-10-16,11331.22897251869,1331.2289725186893
2012-10-17,11224.105572513447,1224.1055725134465
2012-10-18,11201.87178439846,1201.8717843984596
2012-10-19,11106.672726572737,1106.6727265727368
2012-10-22,10993.038071521863,993.0380715218635
2012-10-23,10913.288564609626,913.2885646096256
2012-10-24,10856.271493986964,856.2714939869638
2012-10-25,10843.28286344106,843.2828634410598
2012-10-26,10764.411979837509,764.4119798375086
2012-10-31,10935.93747173364,935.9374717336395
2012-11-01,10884.947398181195,884.9473981811952
2012-11-02,11044.980348692152,1044.980348692152
2012-11-05,11044.980348692152,1044.980348692152
2012-11-06,11083.005106923902,1083.0051069239016
2012-11-07,11077.760833319819,1077.7608333198186
2012-11-08,10952.397770730664,952.397770730664
2012-11-09,10803.342632280612,803.3426322806117
2012-11-12,10912.287268097909,912.287268097909
2012-11-13,10873.810692700394,873.8106927003937
2012-11-14,10925.17400672159,925.1740067215906
2012-11-15,10707.553333268383,707.5533332683826
2012-11-16,10685.066387907957,685.0663879079566
2012-11-19,10789.693209645719,789.6932096457185
2012-11-20,10894.980945582409,894.9809455824088
2012-11-21,10914.684138773891,914.6841387738914
2012-11-23,10997.216942433515,997.2169424335152
2012-11-26,11063.745631275644,1063.745631275644
2012-11-27,11041.842625102861,1041.8426251028613
2012-11-28,10982.885719692456,982.8857196924564
2012-11-29,11121.72554831905,1121.7255483190493
2012-11-30,11148.534993270141,1148.534993270141
2012-12-03,11202.231633601776,1202.2316336017757
2012-12-04,11202.231633601776,1202.2316336017757
2012-12-05,11200.639312805813,1200.6393128058135
2012-12-06,11306.954632489867,1306.9546324898674
2012-12-07,11359.972375902298,1359.9723759022982
2012-12-10,11385.963293113364,1385.9632931133638
2012-12-11,11411.821566142991,1411.8215661429913
2012-12-12,11561.750922982526,1561.7509229825264
2012-12-13,11535.49784228031,1535.4978422803106
2012-12-14,11495.7542033572,1495.7542033572008
2012-12-17,11498.401763963275,1498.4017639632748
2012-12-18,11635.623810628622,1635.6238106286219
2012-12-19,11720.435599752685,1720.4355997526854
2012-12-20,11615.295686337937,1615.2956863379368
2012-12-21,11612.692435086432,1612.692435086432
2012-12-24,11573.140608257167,1573.1406082571666
2012-12-26,11609.896732279945,1609.8967322799454
2012-12-27,11535.714247129597,1535.7142471295974
2012-12-28,11422.803338197606,1422.8033381976056
2012-12-31,11350.909780672724,1350.909780672724
2013-01-02,11790.782211684607,1790.7822116846073
2013-01-03,11790.782211684607,1790.7822116846073
2013-01-04,11799.222814830126,1799.2228148301256
2013-01-07,11865.73404147938,1865.7340414793798
2013-01-08,11804.503911711177,1804.5039117111774
2013-01-09,11821.734733966272,1821.734733966272
2013-01-10,11931.230451285992,1931.2304512859919
2013-01-11,11946.552941845664,1946.5529418456645
2013-01-14,11969.374120399014,1969.374120399014
2013-01-15,11924.458095002668,1924.4580950026684
2013-01-16,11988.631054385107,1988.6310543851068
2013-01-17,12038.493060997576,2038.4930609975763
2013-01-18,12074.043165765679,2074.043165765679
2013-01-22,12119.23416654779,2119.2341665477907
2013-01-23,12158.437847977231,2158.4378479772313
2013-01-24,12173.460896603854,2173.460896603854
2013-01-25,12226.308680737913,2226.308680737913
2013-01-28,12255.637341305897,2255.6373413058973
2013-01-29,12236.24087914691,2236.2408791469097
2013-01-30,12381.08121032548,2381.0812103254793
2013-01-31,12354.65426342539,2354.654263425389
2013-02-01,12354.65426342539,2354.654263425389
2013-02-04,12293.493697197691,2293.4936971976913
2013-02-05,12397.907663384707,2397.907663384707
2013-02-06,12474.900804508017,2474.9008045080172
2013-02-07,12524.77670364322,2524.7767036432197
2013-02-08,12537.907105448963,2537.907105448963
2013-02-11,12548.988160794977,2548.9881607949774
2013-02-12,12528.533049867307,2528.5330498673065
2013-02-13,12488.511883350451,2488.511883350451
2013-02-14,12436.493654541842,2436.4936545418423
2013-02-15,12403.640514628665,2403.640514628665
2013-02-19,12321.893764927125,2321.8937649271247
2013-02-20,12412.243580763774,2412.243580763774
2013-02-21,12336.072274358003,2336.0722743580027
2013-02-22,12392.785907523608,2392.7859075236083
2013-02-25,12442.200861207057,2442.2008612070567
2013-02-26,12267.911021866421,2267.911021866421
2013-02-27,12274.361391327231,2274.361391327231
2013-02-28,12441.340243109793,2441.340243109793
2013-03-01,12404.329419853893,2404.3294198538933
2013-03-04,12404.329419853893,2404.3294198538933
2013-03-05,12494.2679976176,2494.2679976176005
2013-03-06,12554.105002020813,2554.105002020813
2013-03-07,12571.116997571637,2571.1169975716366
2013-03-08,12645.041037149525,2645.0410371495254
2013-03-11,12622.653978990293,2622.6539789902927
2013-03-12,12636.118810025164,2636.118810025164
2013-03-13,12594.023125941927,2594.023125941927
2013-03-14,12641.536180673544,2641.5361806735436
2013-03-15,12658.232117751153,2658.232117751153
2013-03-18,12571.655168219755,2571.655168219755
2013-03-19,12650.527381718866,2650.5273817188663
2013-03-20,12654.464453914294,2654.4644539142937
2013-03-21,12601.064916230998,2601.0649162309983
2013-03-22,12639.098850959974,2639.098850959974
2013-03-25,12699.307835258447,2699.307835258447
2013-03-26,12641.32037724807,2641.32037724807
2013-03-27,12588.505239992923,2588.5052399929227
2013-03-28,12622.18508815644,2622.1850881564405
2013-04-01,12681.353774497444,2681.3537744974437
2013-04-02,12681.353774497444,2681.3537744974437
2013-04-03,12774.517135597252,2774.5171355972525
2013-04-04,12569.027887161068,2569.027887161068
2013-04-05,12433.348483841697,2433.348483841697
2013-04-08,12470.417200506812,2470.417200506812
2013-04-09,12549.634423711048,2549.634423711048
2013-04-10,12530.751427532463,2530.751427532463
2013-04-11,12642.668077482569,2642.668077482569
2013-04-12,12658.353107055482,2658.353107055482
2013-04-15,12696.212813052525,2696.2128130525252
2013-04-16,12562.256862434617,2562.256862434617
2013-04-17,12538.428292401459,2538.4282924014587
2013-04-18,12423.859677795508,2423.859677795508
2013-04-19,12463.911728137042,2463.911728137042
2013-04-22,12679.321974069926,2679.321974069926
2013-04-23,12684.304375254578,2684.304375254578
2013-04-24,12617.639538404976,2617.6395384049756
2013-04-25,12635.459207121514,2635.459207121514
2013-04-26,12728.824746527667,2728.8247465276672
2013-04-29,12723.300851395376,2723.3008513953755
2013-04-30,12723.300851395376,2723.3008513953755
2013-05-01,12702.36038201704,2702.3603820170392
2013-05-02,12622.923289651832,2622.9232896518315
2013-05-03,12816.607317481314,2816.6073174813137
2013-05-06,12861.62496741766,2861.6249674176597
2013-05-07,12952.614677062975,2952.614677062975
2013-05-08,12942.26865597859,2942.2686559785907
2013-05-09,13013.489784929514,3013.489784929514
2013-05-10,12996.43557275834,2996.4355727583406
2013-05-13,12975.701104165439,2975.7011041654387
2013-05-14,13037.830211427306,3037.8302114273065
2013-05-15,13251.418231279942,3251.418231279942
2013-05-16,13288.784367752081,3288.7843677520814
2013-05-17,13265.117976501477,3265.1179765014767
2013-05-20,13347.111793111886,3347.111793111886
2013-05-21,13402.314705119637,3402.3147051196374
2013-05-22,13495.348883434375,3495.3488834343752
2013-05-23,13244.517057812449,3244.517057812449
2013-05-24,13222.696872012608,3222.696872012608
2013-05-28,13509.714546791034,3509.714546791034
2013-05-29,13509.714546791034,3509.714546791034
2013-05-30,13507.633655823769,3507.633655823769
2013-05-31,13473.855171605199,3473.855171605199
2013-06-03,13369.89156094569,3369.891560945691
2013-06-04,13454.468158627216,3454.4681586272163
2013-06-05,13399.801377267904,3399.801377267904
2013-06-06,13219.021040646456,3219.0210406464557
2013-06-07,13338.466006741175,3338.466006741175
2013-06-10,13437.879592239025,3437.8795922390254
2013-06-11,13290.648032183417,3290.648032183417
2013-06-12,13384.86634808169,3384.8663480816904
2013-06-13,13215.634431482034,3215.6344314820344
2013-06-14,13383.666546958872,3383.6665469588715
2013-06-17,13368.136615867475,3368.1366158674755
2013-06-18,13415.009538360053,3415.009538360053
2013-06-19,13521.040819868333,3521.0408198683326
2013-06-20,13274.281396011516,3274.2813960115163
2013-06-21,13171.892462732892,3171.8924627328925
2013-06-24,13009.55650619357,3009.5565061935704
2013-06-25,13098.124187447731,3098.124187447731
2013-06-26,13098.124187447731,3098.124187447731
2013-06-27,13247.077396519933,3247.0773965199332
2013-06-28,13225.888158822263,3225.888158822263
2013-07-01,13221.95736278269,3221.9573627826903
2013-07-02,13145.967724552269,3145.967724552269
2013-07-03,13052.148672477455,3052.148672477455
2013-07-05,13237.654710563882,3237.654710563882
2013-07-08,13388.768449409079,3388.768449409079
2013-07-09,13520.764956443996,3520.764956443996
2013-07-10,13545.451391405193,3545.451391405193
2013-07-11,13737.461448989847,3737.4614489898468
2013-07-12,13789.567390664317,3789.567390664317
2013-07-15,13848.31806901643,3848.31806901643
2013-07-16,13807.518267253487,3807.5182672534866
2013-07-17,13818.611424883018,3818.611424883018
2013-07-18,13812.968250418573,3812.968250418573
2013-07-19,13906.305159697335,3906.3051596973346
2013-07-22,13929.090458113747,3929.0904581137474
2013-07-23,13950.152202543915,3950.1522025439153
2013-07-24,13976.126187742087,3976.1261877420875
2013-07-25,13976.126187742087,3976.1261877420875
2013-07-26,14012.974004528834,4012.9740045288345
2013-07-29,14044.291647502008,4044.2916475020083
2013-07-30,14119.160197015091,4119.160197015091
2013-07-31,14015.529188271737,4015.5291882717374
2013-08-01,14023.581871771003,4023.5818717710026
2013-08-02,13988.891132306939,3988.8911323069387
2013-08-05,13982.922812425577,3982.922812425577
2013-08-06,13900.398062509115,3900.3980625091153
2013-08-07,13766.32072669932,3766.3207266993195
2013-08-08,13794.272614467545,3794.2726144675453
2013-08-09,13741.995999943061,3741.995999943061
2013-08-12,13670.578466622897,3670.5784666228974
2013-08-13,13850.056943151512,3850.0569431515123
2013-08-14,13814.65289709197,3814.65289709197
2013-08-15,13595.972653320963,3595.972653320963
2013-08-16,13535.650544741684,3535.650544741684
2013-08-19,13478.579644745992,3478.5796447459925
2013-08-20,13444.674639448553,3444.6746394485526
2013-08-21,13454.295836107936,3454.2958361079363
2013-08-22,13454.295836107936,3454.2958361079363
2013-08-23,13517.458512103425,3517.458512103425
2013-08-26,13512.203138542984,3512.2031385429837
2013-08-27,13356.867262074727,3356.8672620747275
2013-08-28,13177.681381599796,3177.6813815997957
2013-08-29,13171.997052600287,3171.997052600287
2013-08-30,13283.714066649434,3283.7140666494342
2013-09-03,13313.144281379355,3313.1442813793547
2013-09-04,13311.12112002367,3311.1211200236703
2013-09-05,13416.051583242152,3416.0515832421515
2013-09-06,13473.916242043266,3473.916242043266
2013-09-09,13473.080294009891,3473.080294009891
2013-09-10,13768.20994585858,3768.20994585858
2013-09-11,13900.94804707947,3900.9480470794697
2013-09-12,13931.315585566088,3931.315585566088
2013-09-13,13941.316964031426,3941.3169640314263
2013-09-16,14092.283966012703,4092.283966012703
2013-09-17,14115.635398776772,4115.6353987767725
